date,open,high,low,close
2018-09-24,26709.0,26739.0,26577.0,26610.0
2018-09-25,26621.0,26704.0,26501.0,26520.0
2018-09-26,26524.0,26627.0,26369.0,26419.0
2018-09-27,26417.0,26576.0,26357.0,26473.0
2018-09-28,26498.0,26534.0,26347.0,26476.0
2018-10-01,26524.0,26754.0,26516.0,26678.0
2018-10-02,26685.0,26837.0,26552.0,26807.0
2018-10-03,26813.0,26966.0,26776.0,26872.0
2018-10-04,26832.0,26832.0,26483.0,26652.0
2018-10-05,26671.0,26736.0,26311.0,26492.0
2018-10-08,26520.0,26549.0,26226.0,26544.0
2018-10-09,26531.0,26562.0,26337.0,26481.0
2018-10-10,26472.0,26522.0,25431.0,25519.0
2018-10-11,25456.0,25680.0,24893.0,25185.0
2018-10-12,25209.0,25545.0,24990.0,25316.0
2018-10-15,25344.0,25471.0,25111.0,25201.0
2018-10-16,25166.0,25805.0,25166.0,25782.0
2018-10-17,25725.0,25845.0,25461.0,25736.0
2018-10-18,25704.0,25726.0,25217.0,25381.0
2018-10-19,25383.0,25596.0,25338.0,25428.0
2018-10-22,25369.0,25566.0,25220.0,25294.0
2018-10-23,25297.0,25310.0,24750.0,25244.0
2018-10-24,25240.0,25338.0,24511.0,24616.0
2018-10-25,24724.0,25079.0,24571.0,24877.0
2018-10-26,24804.0,24885.0,24415.0,24746.0
2018-10-29,24715.0,25007.0,24086.0,24431.0
2018-10-30,24368.0,24900.0,24330.0,24859.0
2018-10-31,24882.0,25303.0,24823.0,25077.0
2018-11-01,25047.0,25362.0,25046.0,25325.0
2018-11-02,25208.0,25684.0,25035.0,25241.0
2018-11-05,25220.0,25465.0,25131.0,25441.0
2018-11-06,25442.0,25660.0,25365.0,25641.0
2018-11-07,25621.0,26198.0,25534.0,26182.0
2018-11-08,26182.0,26268.0,26069.0,26200.0
2018-11-09,26183.0,26236.0,25874.0,25973.0
2018-11-12,25975.0,26096.0,25334.0,25381.0
2018-11-13,25405.0,25566.0,25181.0,25330.0
2018-11-14,25368.0,25489.0,24922.0,25044.0
2018-11-15,25073.0,25349.0,24782.0,25305.0
2018-11-16,25311.0,25505.0,25096.0,25451.0
2018-11-19,25385.0,25492.0,24890.0,25029.0
2018-11-20,25026.0,25042.0,24355.0,24437.0
2018-11-21,24434.0,24659.0,24382.0,24465.0
2018-11-23,24338.0,24427.0,24246.0,24260.0
2018-11-26,24275.0,24664.0,24270.0,24599.0
2018-11-27,24504.0,24781.0,24404.0,24742.0
2018-11-28,24772.0,25370.0,24727.0,25344.0
2018-11-29,25325.0,25483.0,25206.0,25391.0
2018-11-30,25378.0,25602.0,25223.0,25539.0
2018-12-03,25813.0,26088.0,25685.0,25846.0
2018-12-04,25840.0,25840.0,24999.0,25046.0
2018-12-06,25133.0,25141.0,24256.0,24907.0
2018-12-07,24918.0,25114.0,24297.0,24432.0
2018-12-10,24313.0,24517.0,23894.0,24490.0
2018-12-11,24475.0,24823.0,24231.0,24422.0
2018-12-12,24352.0,24844.0,24336.0,24566.0
2018-12-13,24574.0,24753.0,24481.0,24571.0
2018-12-14,24586.0,24610.0,24042.0,24113.0
2018-12-17,24003.0,24226.0,23462.0,23672.0
2018-12-18,23685.0,23939.0,23528.0,23602.0
2018-12-19,23536.0,24086.0,23168.0,23316.0
2018-12-20,23316.0,23449.0,22644.0,23002.0
2018-12-21,23032.0,23088.0,22785.279296875,22785.279296875
2018-12-24,22379.0,22572.0,21681.0,21700.0
2018-12-26,21730.0,22969.0,21452.0,22898.0
2018-12-27,22875.0,23200.0,22242.0,23153.0
2018-12-28,23118.0,23372.0,22957.0,23035.0
2018-12-31,23134.0,23352.0,23090.0,23268.0
2019-01-02,23320.0,23417.0,22786.0,23325.0
2019-01-03,23065.0,23123.0,22615.0,22659.0
2019-01-04,22708.0,23504.0,22563.0,23395.0
2019-01-07,23470.0,23668.0,23279.0,23512.0
2019-01-08,23530.0,23848.0,23497.0,23743.0
2019-01-09,23724.0,23966.0,23712.0,23830.0
2019-01-10,23826.0,23999.0,23640.0,23953.0
2019-01-11,23958.0,23994.0,23765.0,23950.0
2019-01-14,23919.0,23937.0,23696.0,23867.0
2019-01-15,23867.0,24073.0,23825.0,23984.0
2019-01-16,23981.0,24259.0,23959.0,24151.0
2019-01-17,24160.0,24449.0,24010.0,24321.0
2019-01-18,24336.0,24745.0,24298.0,24687.0
2019-01-22,24690.0,24702.0,24216.0,24390.0
2019-01-23,24390.0,24673.0,24276.0,24551.0
2019-01-24,24512.0,24608.0,24386.0,24458.0
2019-01-25,24476.0,24830.0,24458.0,24696.0
2019-01-28,24665.0,24712.0,24284.0,24473.0
2019-01-29,24458.0,24638.0,24350.0,24553.0
2019-01-30,24635.0,25068.0,24540.0,24968.0
2019-01-31,24931.0,25046.0,24796.0,24976.0
2019-02-01,25015.0,25143.0,24933.0,24996.0
2019-02-04,24939.0,25198.0,24924.0,25188.0
2019-02-05,25170.0,25374.0,25141.0,25324.0
2019-02-06,25325.0,25387.0,25257.0,25327.0
2019-02-07,25311.0,25331.0,24965.0,25131.0
2019-02-08,25118.0,25124.0,24862.0,25081.0
2019-02-11,25089.0,25226.0,24981.0,25017.0
2019-02-12,25012.0,25439.0,25002.0,25406.0
2019-02-13,25396.0,25606.0,25385.0,25488.0
2019-02-14,25496.0,25622.0,25304.0,25427.0
2019-02-15,25407.0,25907.0,25275.0,25888.0
2019-02-19,25886.0,25957.0,25789.0,25883.0
2019-02-20,25880.0,25985.0,25825.0,25964.0
2019-02-21,25964.0,26082.0,25753.0,25833.0
2019-02-22,25833.0,26044.0,25805.0,26002.0
2019-02-25,26074.0,26238.0,26040.0,26099.0
2019-02-26,26096.0,26150.0,25954.0,26037.0
2019-02-27,26009.0,26056.0,25872.0,26008.0
2019-02-28,26028.0,26028.0,25878.0,25913.0
2019-03-01,25923.0,26143.0,25894.0,26031.0
2019-03-04,26107.0,26171.0,25605.0,25814.0
2019-03-05,25809.0,25890.0,25721.0,25827.0
2019-03-06,25790.0,25832.0,25625.0,25666.0
2019-03-07,25668.0,25707.0,25338.0,25467.0
2019-03-08,25449.0,25522.0,25213.0,25495.0
2019-03-11,25465.0,25694.0,25218.0,25653.0
2019-03-12,25666.0,25759.0,25512.0,25553.0
2019-03-13,25580.0,25775.0,25461.0,25735.0
2019-03-14,25761.0,25795.0,25624.0,25710.0
2019-03-15,25700.0,25856.0,25681.0,25758.890625
2019-03-18,25862.0,25976.0,25810.0,25965.0
2019-03-19,25967.0,26145.0,25847.0,25906.0
2019-03-20,25913.0,25967.0,25696.0,25729.0
2019-03-21,25702.0,26044.0,25608.0,26011.0
2019-03-22,25982.0,26036.0,25529.0,25570.0
2019-03-25,25573.0,25647.0,25377.0,25577.0
2019-03-26,25596.0,25822.0,25561.0,25676.0
2019-03-27,25676.0,25781.0,25441.0,25660.0
2019-03-28,25622.0,25762.0,25526.0,25737.0
2019-03-29,25730.0,25964.0,25723.0,25933.0
2019-04-01,25976.0,26288.0,25976.0,26258.0
2019-04-02,26235.0,26280.0,26126.0,26153.0
2019-04-03,26146.0,26302.0,26133.0,26240.0
2019-04-04,26292.0,26410.0,26196.0,26388.0
2019-04-05,26388.0,26509.0,26362.0,26394.0
2019-04-08,26389.0,26412.0,26248.0,26334.0
2019-04-09,26345.0,26349.0,26104.0,26158.0
2019-04-10,26144.0,26233.0,26107.0,26166.0
2019-04-11,26189.0,26229.0,26060.0,26133.0
2019-04-12,26153.0,26441.0,26141.0,26408.0
2019-04-15,26406.0,26476.0,26317.0,26373.0
2019-04-16,26390.0,26554.0,26377.0,26447.0
2019-04-17,26430.0,26518.0,26383.0,26428.0
2019-04-18,26434.0,26599.0,26311.0,26566.0
2019-04-22,26565.0,26629.0,26448.0,26513.0
2019-04-23,26521.0,26689.0,26462.0,26639.0
2019-04-24,26651.0,26694.0,26518.0,26541.0
2019-04-25,26536.0,26577.0,26292.0,26440.0
2019-04-26,26415.0,26530.0,26346.0,26517.0
2019-04-29,26500.0,26584.0,26484.0,26548.0
2019-04-30,26562.0,26653.0,26398.0,26584.0
2019-05-01,26646.0,26691.0,26333.0,26390.0
2019-05-02,26339.0,26461.0,26148.0,26265.0
2019-05-03,26273.0,26518.0,26245.0,26499.0
2019-05-06,26284.0,26447.0,25932.0,26405.0
2019-05-07,26220.0,26394.0,25751.0,25973.0
2019-05-08,25947.0,26079.0,25799.0,26014.0
2019-05-09,25983.0,25994.0,25500.0,25816.0
2019-05-10,25796.0,26016.0,25464.0,25964.0
2019-05-13,25764.0,25818.0,25215.0,25281.0
2019-05-14,25278.0,25677.0,25217.0,25570.0
2019-05-15,25569.0,25714.0,25326.0,25674.0
2019-05-16,25670.0,25955.0,25554.0,25867.0
2019-05-17,25879.0,25949.0,25628.0,25780.0
2019-05-20,25776.0,25901.0,25554.0,25696.0
2019-05-21,25719.0,25895.0,25711.0,25875.0
2019-05-22,25860.0,25904.0,25733.0,25771.0
2019-05-23,25779.0,25779.0,25320.0,25463.0
2019-05-24,25494.0,25664.0,25457.0,25620.0
2019-05-28,25609.0,25717.0,25330.0,25369.0
2019-05-29,25355.0,25377.0,24937.0,25109.0
2019-05-30,25106.0,25218.0,25057.0,25190.0
2019-05-31,25178.0,25191.0,24789.0,24820.0
2019-06-03,24743.0,24938.0,24610.0,24869.0
2019-06-04,24917.0,25364.0,24825.0,25346.0
2019-06-05,25349.0,25573.0,25344.0,25558.0
2019-06-06,25530.0,25807.0,25437.0,25745.0
2019-06-07,25701.0,26085.0,25683.0,26007.0
2019-06-10,26150.0,26289.0,26048.0,26086.0
2019-06-11,26100.0,26261.0,26009.0,26065.0
2019-06-12,26064.0,26098.0,25961.0,26012.0
2019-06-13,26020.0,26153.0,25891.0,26117.0
2019-06-14,26129.0,26177.0,26003.0,26123.0
2019-06-17,26117.0,26212.0,26058.0,26131.0
2019-06-18,26150.0,26542.0,26070.0,26495.0
2019-06-19,26473.0,26585.0,26422.0,26529.0
2019-06-20,26520.0,26804.0,26510.0,26763.0
2019-06-21,26761.0,26783.0,26680.0,26745.580078125
2019-06-24,26674.0,26815.0,26662.0,26762.0
2019-06-25,26758.0,26827.0,26539.0,26562.0
2019-06-26,26567.0,26703.0,26509.0,26550.0
2019-06-27,26521.0,26665.0,26445.0,26546.0
2019-06-28,26563.0,26672.0,26521.0,26593.0
2019-07-01,26816.0,26896.0,26609.0,26700.0
2019-07-02,26695.0,26805.0,26621.0,26797.0
2019-07-03,26798.0,26982.0,26750.0,26970.0
2019-07-05,26973.0,27009.0,26728.0,26885.0
2019-07-08,26890.0,26924.0,26742.0,26793.0
2019-07-09,26794.0,26807.0,26657.0,26779.0
2019-07-10,26782.0,26983.0,26688.0,26860.0
2019-07-11,26859.0,27092.0,26851.0,27077.0
2019-07-12,27072.0,27330.0,27070.0,27309.0
2019-07-15,27303.0,27397.0,27263.0,27342.0
2019-07-16,27346.0,27396.0,27280.0,27328.0
2019-07-17,27318.0,27377.0,27184.0,27231.0
2019-07-18,27164.0,27304.0,27057.0,27201.0
2019-07-19,27305.0,27342.0,27071.0,27130.0
2019-07-22,27106.0,27216.0,27078.0,27176.0
2019-07-23,27174.0,27358.0,27159.0,27324.0
2019-07-24,27306.0,27346.0,27175.0,27237.0
2019-07-25,27250.0,27349.0,27040.0,27096.0
2019-07-26,27084.0,27193.0,27077.0,27149.0
2019-07-29,27143.0,27255.0,27112.0,27198.0
2019-07-30,27218.0,27252.0,27042.0,27164.0
2019-07-31,27208.0,27258.0,26693.0,26855.0
2019-08-01,26750.0,27147.0,26512.0,26543.0
2019-08-02,26517.0,26663.0,26213.0,26449.0
2019-08-05,26431.0,26460.0,25475.0,25550.0
2019-08-06,25458.0,25998.0,25032.0,25924.0
2019-08-07,25897.0,26035.0,25392.0,25940.0
2019-08-08,25935.0,26373.0,25846.0,26365.0
2019-08-09,26286.0,26394.0,26074.0,26268.0
2019-08-12,26263.0,26353.0,25803.0,25867.0
2019-08-13,25872.0,26408.0,25750.0,26314.0
2019-08-14,26302.0,26352.0,25410.0,25455.0
2019-08-15,25373.0,25707.0,25226.0,25575.0
2019-08-16,25585.0,25929.0,25576.0,25907.0
2019-08-19,25912.0,26237.0,25912.0,26118.0
2019-08-20,26102.0,26198.0,25885.0,25931.0
2019-08-21,25883.0,26265.0,25872.0,26226.0
2019-08-22,26244.0,26375.0,26086.0,26225.0
2019-08-23,26225.0,26347.0,25492.0,25670.0
2019-08-26,25462.0,25986.0,25266.0,25943.0
2019-08-27,25924.0,26069.0,25711.0,25744.0
2019-08-28,25756.0,26044.0,25620.0,26037.0
2019-08-29,25992.0,26407.0,25930.0,26378.0
2019-08-30,26366.0,26559.0,26299.0,26406.0
2019-09-03,26243.0,26372.0,25977.0,26122.0
2019-09-04,26102.0,26388.0,26083.0,26372.0
2019-09-05,26372.0,26844.0,26355.0,26701.0
2019-09-06,26688.0,26869.0,26686.0,26808.0
2019-09-09,26807.0,26913.0,26771.0,26840.0
2019-09-10,26853.0,26919.0,26717.0,26894.0
2019-09-11,26901.0,27169.0,26849.0,27144.0
2019-09-12,27158.0,27320.0,27110.0,27198.0
2019-09-13,27194.0,27326.0,27193.0,27218.0
2019-09-16,27121.0,27180.0,27014.0,27084.0
2019-09-17,27114.0,27142.0,26988.0,27114.0
2019-09-18,27124.0,27185.0,26909.0,27148.0
2019-09-19,27169.0,27274.0,27001.0,27086.0
2019-09-20,27091.0,27167.0,27076.0,27140.91015625
2019-09-23,26923.0,27045.0,26803.0,26963.0
2019-09-24,27006.0,27112.0,26686.0,26818.0
2019-09-25,26833.0,27015.0,26715.0,26958.0
2019-09-26,26962.0,27042.0,26782.0,26892.0
2019-09-27,26896.0,26992.0,26689.0,26796.0
2019-09-30,26898.0,26971.0,26804.0,26901.0
2019-10-01,26961.0,27040.0,26515.0,26521.0
2019-10-02,26553.0,26617.0,25931.0,25985.0
2019-10-03,26003.0,26186.0,25703.0,26180.0
2019-10-04,26160.0,26549.0,26060.0,26525.0
2019-10-07,26372.0,26615.0,26339.0,26439.0
2019-10-08,26418.0,26549.0,26092.0,26138.0
2019-10-09,26139.0,26400.0,26086.0,26305.0
2019-10-10,26322.0,26599.0,25983.0,26484.0
2019-10-11,26544.0,26975.0,26496.0,26775.0
2019-10-14,26761.0,26894.0,26637.0,26746.0
2019-10-15,26751.0,27079.0,26750.0,27002.0
2019-10-16,27000.0,27017.0,26890.0,26940.0
2019-10-17,26933.0,27088.0,26876.0,26993.0
2019-10-18,26995.0,27023.0,26726.0,26754.0
2019-10-21,26725.0,26837.0,26701.0,26797.0
2019-10-22,26798.0,26904.0,26715.0,26763.0
2019-10-23,26752.0,26852.0,26588.0,26802.0
2019-10-24,26819.0,26872.0,26655.0,26780.0
2019-10-25,26776.0,26967.0,26710.0,26904.0
2019-10-28,26931.0,27120.0,26926.0,27053.0
2019-10-29,27062.0,27111.0,26967.0,27042.0
2019-10-30,27053.0,27230.0,26940.0,27132.0
2019-10-31,27172.0,27180.0,26847.0,26982.0
2019-11-01,26992.0,27278.0,26959.0,27259.0
2019-11-04,27278.0,27450.0,27274.0,27380.0
2019-11-05,27402.0,27493.0,27366.0,27421.0
2019-11-06,27420.0,27470.0,27337.0,27430.0
2019-11-07,27454.0,27739.0,27390.0,27667.0
2019-11-08,27672.0,27717.0,27541.0,27631.0
2019-11-11,27645.0,27673.0,27470.0,27658.0
2019-11-12,27658.0,27732.0,27597.0,27663.0
2019-11-13,27661.0,27771.0,27524.0,27761.0
2019-11-14,27772.0,27806.0,27633.0,27746.0
2019-11-15,27750.0,27971.0,27736.0,27953.0
2019-11-18,27960.0,28059.0,27926.0,28008.0
2019-11-19,28013.0,28128.0,27851.0,27895.0
2019-11-20,27884.0,27884.0,27643.0,27800.0
2019-11-21,27726.0,27846.0,27654.0,27748.0
2019-11-22,27754.0,27884.0,27722.0,27862.0
2019-11-25,27927.0,28045.0,27904.0,28039.0
2019-11-26,28025.0,28149.0,27999.0,28130.0
2019-11-27,28122.0,28173.0,28058.0,28148.0
2019-11-29,28150.0,28158.0,28042.0,28073.0
2019-12-02,28082.0,28197.0,27772.0,27789.0
2019-12-03,27788.0,27847.0,27312.0,27487.0
2019-12-04,27478.0,27727.0,27397.0,27643.0
2019-12-05,27644.0,27773.0,27558.0,27678.0
2019-12-06,27688.0,28039.0,27675.0,28014.0
2019-12-09,28020.0,28047.0,27878.0,27902.0
2019-12-10,27901.0,27959.0,27726.0,27921.0
2019-12-11,27924.0,27981.0,27804.0,27924.0
2019-12-12,27933.0,28230.0,27856.0,28131.0
2019-12-13,28181.0,28303.0,28036.0,28168.0
2019-12-16,28192.0,28345.0,28159.0,28253.0
2019-12-17,28235.0,28335.0,28173.0,28276.0
2019-12-18,28257.0,28327.0,28238.0,28266.0
2019-12-19,28275.0,28416.0,28242.0,28386.0
2019-12-20,28390.0,28605.580078125,28373.0,28605.580078125
2019-12-23,28491.0,28583.0,28475.0,28550.0
2019-12-24,28560.0,28588.0,28499.0,28508.0
2019-12-26,28518.0,28624.0,28510.0,28619.0
2019-12-27,28603.0,28721.0,28596.0,28610.0
2019-12-30,28618.0,28660.0,28403.0,28440.0
2019-12-31,28427.0,28553.0,28341.0,28508.0
2020-01-02,28553.0,28871.0,28538.0,28841.0
2020-01-03,28844.0,28893.0,28431.0,28602.0
2020-01-06,28494.0,28700.0,28351.0,28642.0
2020-01-07,28636.0,28739.0,28446.0,28526.0
2020-01-08,28502.0,28833.0,28084.0,28770.0
2020-01-09,28772.0,28953.0,28745.0,28929.0
2020-01-10,28930.0,29022.0,28751.0,28777.0
2020-01-13,28775.0,28907.0,28775.0,28871.0
2020-01-14,28874.0,29015.0,28737.0,28934.0
2020-01-15,28934.0,29090.0,28838.0,29029.0
2020-01-16,29034.0,29263.0,29032.0,29240.0
2020-01-17,29245.0,29362.0,29242.0,29279.0
2020-01-21,29280.0,29318.0,29108.0,29179.0
2020-01-22,29177.0,29309.0,29093.0,29140.0
2020-01-23,29112.0,29150.0,28924.0,29127.0
2020-01-24,29129.0,29241.0,28796.0,28933.0
2020-01-27,28720.0,28732.0,28405.0,28481.0
2020-01-28,28479.0,28780.0,28471.0,28710.0
2020-01-29,28736.0,28888.0,28650.0,28710.0
2020-01-30,28718.0,28843.0,28432.0,28791.0
2020-01-31,28838.0,28881.0,28105.0,28196.0
2020-02-03,28159.0,28573.0,28136.0,28361.0
2020-02-04,28366.0,28847.0,28287.0,28789.0
2020-02-05,28776.0,29275.0,28692.0,29241.0
2020-02-06,29248.0,29475.0,29186.0,29328.0
2020-02-07,29357.0,29367.0,29006.0,29044.0
2020-02-10,29021.0,29250.0,28850.0,29245.0
2020-02-11,29237.0,29395.0,29162.0,29229.0
2020-02-12,29261.0,29538.0,29209.0,29523.0
2020-02-13,29529.0,29543.0,29245.0,29432.0
2020-02-14,29446.0,29519.0,29267.0,29395.0
2020-02-18,29384.0,29476.0,29100.0,29211.0
2020-02-19,29240.0,29397.0,29232.0,29337.0
2020-02-20,29366.0,29434.0,28931.0,29171.0
2020-02-21,29154.0,29176.0,28871.0,28981.0
2020-02-24,28745.0,28754.0,27887.0,27968.0
2020-02-25,27927.0,28234.0,26976.0,27117.0
2020-02-26,27124.0,27519.0,26692.0,26914.0
2020-02-27,26820.0,26977.0,25500.0,25552.0
2020-02-28,25522.0,25772.0,24675.0,25364.0
2020-03-02,25196.0,26711.0,24851.0,26468.0
2020-03-03,26562.0,27059.0,25679.0,25880.0
2020-03-04,25809.0,27075.0,25688.0,26965.0
2020-03-05,26921.0,26973.0,25915.0,26060.0
2020-03-06,26143.0,26282.0,25193.0,25789.0
2020-03-09,25356.0,25356.0,23549.0,23877.0
2020-03-10,23727.0,25020.0,23424.0,24849.0
2020-03-11,24838.0,24890.0,23300.0,23575.0
2020-03-12,23565.0,23851.0,20875.0,21085.0
2020-03-13,20769.0,23147.0,20388.0,22988.0
2020-03-16,22867.0,22899.0,20062.0,20399.0
2020-03-17,20381.0,21380.0,19872.0,20966.0
2020-03-18,20791.0,20954.0,18904.0,19981.0
2020-03-19,19996.0,20497.0,18993.0,20003.0
2020-03-20,19712.0,20999.0,19543.0,20255.529296875
2020-03-23,18504.0,19804.0,18086.0,18497.0
2020-03-24,18584.0,20710.0,18584.0,20608.0
2020-03-25,20679.0,21892.0,20279.0,21026.0
2020-03-26,21058.0,22449.0,20510.0,22348.0
2020-03-27,22520.0,22545.0,21316.0,21437.0
2020-03-30,20926.0,22239.0,20778.0,22167.0
2020-03-31,22186.0,22386.0,21641.0,21751.0
2020-04-01,21702.0,21702.0,20648.0,20740.0
2020-04-02,20819.0,21374.0,20500.0,21273.0
2020-04-03,21272.0,21352.0,20740.0,20957.0
2020-04-06,20944.0,22663.0,20944.0,22488.0
2020-04-07,22496.0,23477.0,22300.0,22491.0
2020-04-08,22479.0,23394.0,22244.0,23246.0
2020-04-09,23298.0,23889.0,23020.0,23618.0
2020-04-13,23839.0,23911.0,22968.0,23309.0
2020-04-14,23320.0,23922.0,23250.0,23880.0
2020-04-15,23911.0,23967.0,23103.0,23391.0
2020-04-16,23332.0,23767.0,23079.0,23407.0
2020-04-17,24072.0,24327.0,23701.0,24159.0
2020-04-20,24088.0,24203.0,23441.0,23488.0
2020-04-21,23457.0,23682.0,22814.0,22929.0
2020-04-22,22976.0,23503.0,22815.0,23356.0
2020-04-23,23375.0,23772.0,23231.0,23337.0
2020-04-24,23332.0,23730.0,23155.0,23658.0
2020-04-27,23647.0,24100.0,23535.0,23999.0
2020-04-28,24015.0,24435.0,23878.0,24045.0
2020-04-29,24036.0,24688.0,23971.0,24566.0
2020-04-30,24676.0,24792.0,24072.0,24230.0
2020-05-01,24052.0,24078.0,23530.0,23619.0
2020-05-04,23364.0,23658.0,23208.0,23571.0
2020-05-05,23587.0,24057.0,23577.0,23761.0
2020-05-06,23762.0,23995.0,23497.0,23513.0
2020-05-07,23493.0,23999.0,23428.0,23843.0
2020-05-08,23855.0,24327.0,23849.0,24286.0
2020-05-11,24228.0,24471.0,23973.0,24124.0
2020-05-12,24105.0,24293.0,23468.0,23574.0
2020-05-13,23494.0,23780.0,22980.0,23166.0
2020-05-14,23232.0,23592.0,22704.0,23534.0
2020-05-15,23526.0,23677.0,23241.0,23517.0
2020-05-18,23600.0,24640.0,23538.0,24507.0
2020-05-19,24479.0,24765.0,24120.0,24158.0
2020-05-20,24125.0,24583.0,24076.0,24519.0
2020-05-21,24545.0,24660.0,24300.0,24376.0
2020-05-22,24377.0,24506.0,24101.0,24424.0
2020-05-26,24411.0,25127.0,24376.0,25002.0
2020-05-27,25007.0,25572.0,24913.0,25534.0
2020-05-28,25543.0,25794.0,25311.0,25457.0
2020-05-29,25448.0,25500.0,24991.0,25378.0
2020-06-01,25231.0,25519.0,25089.0,25463.0
2020-06-02,25458.0,25720.0,25291.0,25701.0
2020-06-03,25701.0,26328.0,25679.0,26228.0
2020-06-04,26265.0,26368.0,26056.0,26253.0
2020-06-05,26283.0,27325.0,26212.0,27072.0
2020-06-08,27124.0,27563.0,27031.0,27527.0
2020-06-09,27562.0,27624.0,27126.0,27264.0
2020-06-10,27257.0,27488.0,26901.0,26961.0
2020-06-11,26954.0,26997.0,25060.0,25165.0
2020-06-12,25200.0,25952.0,25064.0,25536.0
2020-06-15,25176.0,25884.0,24550.0,25805.0
2020-06-16,25834.0,26779.0,25789.0,26320.0
2020-06-17,26249.0,26623.0,26049.0,26150.0
2020-06-18,26141.0,26275.0,25743.0,26024.0
2020-06-19,26059.0,26484.220703125,25985.0,26484.220703125
2020-06-22,25370.0,25987.0,25230.0,25953.0
2020-06-23,25955.0,26294.0,25514.0,26020.0
2020-06-24,25986.0,26134.0,25159.0,25393.0
2020-06-25,25379.0,25659.0,25003.0,25596.0
2020-06-26,25540.0,25653.0,24837.0,24950.0
2020-06-29,24777.0,25543.0,24743.0,25497.0
2020-06-30,25479.0,25772.0,25301.0,25689.0
2020-07-01,25653.0,25893.0,25381.0,25575.0
2020-07-02,25549.0,26088.0,25515.0,25759.0
2020-07-06,25689.0,26197.0,25657.0,26179.0
2020-07-07,26167.0,26280.0,25741.0,25770.0
2020-07-08,25770.0,25999.0,25661.0,25969.0
2020-07-09,25995.0,26029.0,25397.0,25571.0
2020-07-10,25589.0,26003.0,25293.0,25977.0
2020-07-13,26025.0,26524.0,25914.0,25968.0
2020-07-14,25986.0,26575.0,25874.0,26491.0
2020-07-15,26644.0,27063.0,26571.0,26765.0
2020-07-16,26814.0,26858.0,26465.0,26553.0
2020-07-17,26565.0,26724.0,26502.0,26520.0
2020-07-20,26541.0,26655.0,26330.0,26633.0
2020-07-21,26625.0,26925.0,26590.0,26726.0
2020-07-22,26727.0,26928.0,26526.0,26884.0
2020-07-23,26885.0,27057.0,26449.0,26543.0
2020-07-24,26548.0,26615.0,26290.0,26322.0
2020-07-27,26275.0,26523.0,26232.0,26484.0
2020-07-28,26512.0,26599.0,26252.0,26297.0
2020-07-29,26295.0,26500.0,26187.0,26440.0
2020-07-30,26454.0,26477.0,25881.0,26218.0
2020-07-31,26414.0,26457.0,25905.0,26319.0
2020-08-03,26400.0,26603.0,26197.0,26558.0
2020-08-04,26561.0,26744.0,26439.0,26717.0
2020-08-05,26749.0,27114.0,26666.0,27055.0
2020-08-06,27067.0,27301.0,26924.0,27285.0
2020-08-07,27292.0,27371.0,27105.0,27333.0
2020-08-10,27364.0,27713.0,27260.0,27679.0
2020-08-11,27690.0,28069.0,27532.0,27614.0
2020-08-12,27700.0,27963.0,27612.0,27866.0
2020-08-13,27858.0,27933.0,27708.0,27823.0
2020-08-14,27828.0,27911.0,27592.0,27792.0
2020-08-17,27840.0,27928.0,27736.0,27775.0
2020-08-18,27779.0,27904.0,27596.0,27717.0
2020-08-19,27744.0,27855.0,27560.0,27632.0
2020-08-20,27645.0,27717.0,27392.0,27669.0
2020-08-21,27676.0,27904.0,27473.0,27859.0
2020-08-24,27900.0,28266.0,27877.0,28239.0
2020-08-25,28244.0,28480.0,28042.0,28193.0
2020-08-26,28215.0,28339.0,28095.0,28312.0
2020-08-27,28312.0,28590.0,28181.0,28468.0
2020-08-28,28515.0,28718.0,28442.0,28611.0
2020-08-31,28679.0,28783.0,28333.0,28416.0
2020-09-01,28379.0,28654.0,28257.0,28622.0
2020-09-02,28637.0,29152.0,28611.0,29090.0
2020-09-03,29076.0,29180.0,28052.0,28351.0
2020-09-04,28301.0,28592.0,27643.0,28074.0
2020-09-08,28136.0,28404.0,27440.0,27525.0
2020-09-09,27376.0,28196.0,27185.0,27972.0
2020-09-10,27944.0,28159.0,27432.0,27545.0
2020-09-11,27564.0,27828.0,27440.0,27612.0
2020-09-14,27706.0,28086.0,27699.0,27993.0
2020-09-15,27978.0,28245.0,27933.0,28027.0
2020-09-16,28037.0,28367.0,27965.0,28054.0
2020-09-17,28069.0,28112.0,27550.0,27938.0
2020-09-18,27900.0,27995.0,27762.0,27807.30078125
2020-09-21,27568.0,27663.0,26584.0,27055.0
2020-09-22,27000.0,27207.0,26858.0,27143.0
2020-09-23,27219.0,27392.0,26586.0,26685.0
2020-09-24,26690.0,26971.0,26407.0,26715.0
2020-09-25,26772.0,27123.0,26424.0,27043.0
2020-09-28,27060.0,27600.0,27060.0,27482.0
2020-09-29,27498.0,27619.0,27213.0,27408.0
2020-09-30,27354.0,27904.0,27039.0,27664.0
2020-10-01,27606.0,27962.0,27543.0,27689.0
2020-10-02,27680.0,27741.0,27109.0,27565.0
2020-10-05,27740.0,28042.0,27646.0,27995.0
2020-10-06,28010.0,28232.0,27531.0,27700.0
2020-10-07,27568.0,28250.0,27539.0,28179.0
2020-10-08,28179.0,28452.0,28151.0,28310.0
2020-10-09,28378.0,28570.0,28324.0,28518.0
2020-10-12,28518.0,28846.0,28433.0,28798.0
